,0,1,2,3,awair_device_uuid,awair_mac_address,description,details,device_class,device_id,facilities_tag,gateway_id,location_general,location_specific,receiver,time,value
10479,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:40:35-05:00,726.0
10480,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:40:45-05:00,726.0
10481,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:40:55-05:00,727.0
10482,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:41:05-05:00,728.0
10483,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:41:16-05:00,730.0
10484,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:41:26-05:00,732.0
10485,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:41:36-05:00,733.0
10486,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:41:46-05:00,734.0
10487,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:41:56-05:00,736.0
10488,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:42:06-05:00,738.0
10489,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:42:16-05:00,739.0
10490,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:42:26-05:00,740.0
10491,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:42:36-05:00,741.0
10492,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:42:46-05:00,742.0
10493,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:42:56-05:00,743.0
10494,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:43:06-05:00,743.0
10495,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:43:16-05:00,744.0
10496,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:43:26-05:00,745.0
10497,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:43:36-05:00,746.0
10498,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:43:46-05:00,747.0
10499,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:43:56-05:00,747.0
10500,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:44:06-05:00,748.0
10501,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:44:16-05:00,747.0
10502,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:44:26-05:00,747.0
10503,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:44:36-05:00,748.0
10504,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:44:46-05:00,750.0
10505,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:44:56-05:00,751.0
10506,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:45:06-05:00,753.0
10507,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:45:16-05:00,755.0
10508,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:45:26-05:00,757.0
10509,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:45:36-05:00,757.0
10510,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:45:46-05:00,758.0
10511,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:45:56-05:00,759.0
10512,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:46:06-05:00,760.0
10513,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:46:17-05:00,762.0
10514,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:46:27-05:00,764.0
10515,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:46:37-05:00,764.0
10516,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:46:47-05:00,765.0
10517,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:46:57-05:00,766.0
10518,,,,,awair-omni_16168,,,,undefined,70886b1239a5,,c0:98:e5:c0:00:38,,,http-awairlocal-publish,2021-11-16 08:47:07-05:00,766.0
